-nan	-nan	-nan	-nan	-nan	-nan
0.00000000000000195	0.00000000000000195	0.00000000000000195	0.00000000000000195	0.00000000000000195	0.00000009536743359
0.00000000000000071	0.00000000000000071	0.00000000000000071	0.00000000000000071	0.00000009536743093	0.00000000000000071
0.00000000000000521	0.00000000000000521	0.00000006357828255	0.00000000000000521	0.00000006357828255	0.00000006357828255
0.00000000000000746	0.00000009536742418	0.00000000000000746	0.00000000000000746	0.00000000000000746	0.00000000000000746
0.00000007629393650	0.00000000000000881	0.00000000000000881	0.00000000000000881	0.00000000000000881	0.00000000000000881
0.00000006357827805	0.00000000000000971	0.00000000000000971	0.00000000000000971	0.00000006357827805	0.00000006357827805
0.00000000000000426	0.00000000000000426	0.00000000000000426	0.00000000000000426	0.00000000000000426	0.00000010899134618
0.00000000000000338	0.00000009536743502	0.00000000000000338	0.00000000000000338	0.00000000000000338	0.00000000000000338
0.00000000000000932	0.00000000000000932	0.00000000000000932	0.00000000000000932	0.00000000000000932	0.00000000000000932
0.00000007629395938	0.00000000000001407	0.00000000000001407	0.00000000000001407	0.00000000000001407	0.00000007629395938
0.00000000000001796	0.00000000000001796	0.00000006935815006	0.00000000000001796	0.00000000000001796	0.00000000000001796
0.00000000000002120	0.00000006357830896	0.00000000000002120	0.00000000000002120	0.00000000000002120	0.00000000000002120
0.00000000000002383	0.00000000000002383	0.00000000000002383	0.00000000000002383	0.00000000000002383	0.00000000000002383
0.00000000000002619	0.00000000000002619	0.00000000000002619	0.00000000000002619	0.00000000000002619	0.00000000000002619
0.00000000000002823	0.00000000000002823	0.00000000000002823	0.00000000000002823	0.00000010172528865	0.00000000000002823
0.00000000000003002	0.00000000000003002	0.00000000000003002	0.00000000000003002	0.00000000000003002	0.00000000000003002
0.00000000000003160	0.00000000000003160	0.00000000000003160	0.00000000000003160	0.00000000000003160	0.00000000000003160
0.00000000000003300	0.00000000000003300	0.00000000000003300	0.00000000000003300	0.00000000000003300	0.00000000000003300
0.00000000000003426	0.00000008030945037	0.00000008030945037	0.00000008030945037	0.00000000000003426	0.00000000000003426
0.00000000000003539	0.00000000000003539	0.00000000000003539	0.00000000000003539	0.00000000000003539	0.00000000000003539
0.00000000000003641	0.00000007266093670	0.00000000000003641	0.00000007266093670	0.00000000000003641	0.00000000000003641
0.00000000000003734	0.00000000000003734	0.00000000000003734	0.00000000000003734	0.00000006935816944	0.00000000000003734
0.00000000000003818	0.00000006634259933	0.00000000000003818	0.00000000000003818	0.00000006634259933	0.00000000000003818
0.00000000000003896	0.00000000000003896	0.00000000000003896	0.00000000000003896	0.00000000000003896	0.00000000000003896
0.00000000000003968	0.00000006103519593	0.00000006103519593	0.00000006103519593	0.00000000000003968	0.00000000000003968
0.00000000000003607	0.00000011737533655	0.00000000000003607	0.00000000000003607	0.00000000000003607	0.00000000000003607
0.00000000000002632	0.00000000000002632	0.00000000000002632	0.00000011302809345	0.00000000000002632	0.00000000000002632
0.00000000000001726	0.00000000000001726	0.00000000000001726	0.00000000000001726	0.00000000000001726	0.00000000000001726
0.00000010523303684	0.00000000000000882	0.00000000000000882	0.00000000000000882	0.00000000000000882	0.00000000000000882
0.00000000000000095	0.00000000000000095	0.00000000000000095	0.00000010172526136	0.00000000000000095	0.00000000000000095
0.00000000000000642	0.00000000000000642	0.00000000000000642	0.00000000000000642	0.00000000000000642	0.00000000000000642
0.00000000000001332	0.00000000000001332	0.00000000000001332	0.00000000000001332	0.00000000000001332	0.00000000000001332
0.00000000000001981	0.00000000000001981	0.00000000000001981	0.00000000000001981	0.00000000000001981	0.00000000000001981
0.00000000000002591	0.00000000000002591	0.00000000000002591	0.00000000000002591	0.00000000000002591	0.00000008975755681
0.00000000000003167	0.00000000000003167	0.00000000000003167	0.00000000000003167	0.00000000000003167	0.00000000000003167
0.00000000000003711	0.00000000000003711	0.00000000000003711	0.00000000000003711	0.00000008477101324	0.00000000000003711
0.00000000000004225	0.00000000000004225	0.00000000000004225	0.00000000000004225	0.00000000000004225	0.00000000000004225
0.00000000000004712	0.00000008030936900	0.00000000000004712	0.00000000000004712	0.00000000000004712	0.00000000000004712
0.00000000000005174	0.00000000000005174	0.00000000000005174	0.00000000000005174	0.00000000000005174	0.00000000000005174
0.00000000000005613	0.00000007629388918	0.00000000000005613	0.00000000000005613	0.00000000000005613	0.00000000000005613
0.00000007443305707	0.00000007443305707	0.00000007443305707	0.00000000000006031	0.00000000000006031	0.00000000000006031
0.00000007266083601	0.00000000000006429	0.00000000000006429	0.00000000000006429	0.00000007266083601	0.00000007266083601
0.00000007097104384	0.00000007097104384	0.00000007097104384	0.00000000000006808	0.00000000000006808	0.00000000000006808
0.00000000000007170	0.00000000000007170	0.00000000000007170	0.00000006935806040	0.00000000000007170	0.00000000000007170
0.00000000000007516	0.00000000000007516	0.00000000000007516	0.00000006781676512	0.00000000000007516	0.00000000000007516
0.00000000000007847	0.00000000000007847	0.00000000000007847	0.00000000000007847	0.00000000000007847	0.00000000000007847
0.00000000000008164	0.00000000000008164	0.00000000000008164	0.00000000000008164	0.00000000000008164	0.00000000000008164
