-nan	-nan	-nan	-nan	-nan	-nan
0.00000028610229688	0.00000000000000195	0.00000028610229297	0.00000009536742969	0.00000047683715625	0.00000038146972852
0.00000009536743093	0.00000019073486399	0.00000009536743093	0.00000038146972727	0.00000047683715749	0.00000028610229563
0.00000025431315625	0.00000031789143359	0.00000000000000521	0.00000025431315625	0.00000000000000521	0.00000006357829297
0.00000000000000746	0.00000009536742418	0.00000038146971910	0.00000019073485582	0.00000066757201402	0.00000038146973402
0.00000030517579006	0.00000007629393650	0.00000038146971775	0.00000022888184475	0.00000061035155369	0.00000106811524319
0.00000012715658523	0.00000133514403326	0.00000006357829747	0.00000019073485357	0.00000006357827805	0.00000057220458013
0.00000032697405560	0.00000108991350020	0.00000021798269663	0.00000130789620962	0.00000087193080783	0.00000032697405560
0.00000143051147123	0.00000028610229830	0.00000009536742827	0.00000085830688139	0.00000114440917631	0.00000114440918306
0.00000118679471418	0.00000059339736175	0.00000016954209138	0.00000016954211001	0.00000042385526105	0.00000025431316036
0.00000068664552188	0.00000022888185001	0.00000015258790469	0.00000137329100156	0.00000083923338437	0.00000099182130313
0.00000041614881057	0.00000041614881057	0.00000041614877466	0.00000083229756727	0.00000000000001796	0.00000104037199949
0.00000165303546057	0.00000108083087073	0.00000012715659672	0.00000006357826656	0.00000076293947432	0.00000038146974776
0.00000046950117809	0.00000035212587761	0.00000058687652623	0.00000046950117809	0.00000011737532431	0.00000117375298098
0.00000119890482872	0.00000196184428185	0.00000250680108646	0.00000043596537560	0.00000021798272708	0.00000065394812887
0.00000132242835718	0.00000081380205510	0.00000111897783635	0.00000152587893448	0.00000030517580948	0.00000030517580948
0.00000085830685475	0.00000095367428639	0.00000028610226490	0.00000057220455982	0.00000076293948315	0.00000181198117115
0.00000116684854377	0.00000089757585880	0.00000044878794520	0.00000044878788200	0.00000035903036248	0.00000224393959961
0.00000076293942012	0.00000008477108335	0.00000033908416839	0.00000025431318404	0.00000042385521874	0.00000076293942012
0.00000120464120752	0.00000032123763022	0.00000024092821410	0.00000112433185991	0.00000072278477932	0.00000088340361156
0.00000183105472289	0.00000007629398070	0.00000076293948851	0.00000228881832399	0.00000007629390993	0.00000274658199587
0.00000174386157074	0.00000196184434444	0.00000203450517193	0.00000101725256776	0.00000203450517193	0.00000072660896657
0.00000249689279302	0.00000006935816944	0.00000152587894359	0.00000006935809477	0.00000180331147199	0.00000027743256574
0.00000059708308846	0.00000072976813437	0.00000059708308846	0.00000079611069551	0.00000000000003818	0.00000165856406672
0.00000082651770192	0.00000050862626312	0.00000165303544281	0.00000120798750641	0.00000076293941416	0.00000044504805328
0.00000109863277282	0.00000164794925843	0.00000183105472718	0.00000079345707093	0.00000085449214782	0.00000073242183532
0.00000140850364184	0.00000070425183896	0.00000023475063704	0.00000070425176681	0.00000046950116585	0.00000105637774040
0.00000146936484637	0.00000022605610794	0.00000192147711489	0.00000045211229483	0.00000090422451072	0.00000056514036196
0.00000021798268364	0.00000163487027395	0.00000010899133319	0.00000010899136770	0.00000010899133319	0.00000065394811993
0.00000094709724333	0.00000189419451313	0.00000042093212089	0.00000252559266359	0.00000231512662520	0.00000042093210325
0.00000264485677178	0.00000101725260322	0.00000061035156155	0.00000203450520739	0.00000061035156155	0.00000071207682386
0.00000167354460044	0.00000000000000642	0.00000029533140763	0.00000009844380682	0.00000009844379399	0.00000246109500366
0.00000038146973989	0.00000009536741832	0.00000095367430308	0.00000076293943980	0.00000057220460317	0.00000200271607778
0.00000083229760504	0.00000203450518852	0.00000277432526428	0.00000018495499913	0.00000138716262224	0.00000101725262398
0.00000044878788769	0.00000215418195938	0.00000071806068768	0.00000044878793952	0.00000107709096673	0.00000161563651488
0.00000061035159417	0.00000061035153083	0.00000008719304869	0.00000061035153083	0.00000113351001297	0.00000008719311203
0.00000194973419509	0.00000050862633919	0.00000008477101324	0.00000127156579231	0.00000042385528884	0.00000110202369162
0.00000032991980576	0.00000008247998313	0.00000065983956928	0.00000140215895268	0.00000098975924829	0.00000173207871620
0.00000064247537607	0.00000128495061077	0.00000305175776538	0.00000208804486620	0.00000096371304054	0.00000080309411406
0.00000078250205495	0.00000023475054922	0.00000070425185463	0.00000054775145399	0.00000101725265591	0.00000101725255242
0.00000114440912355	0.00000190734868895	0.00000312805181395	0.00000213623052488	0.00000030517572512	0.00000305175775637
0.00000074433111347	0.00000215856034365	0.00000089319746885	0.00000260515904792	0.00000052103176134	0.00000059546499933
0.00000181652257173	0.00000196184424375	0.00000188918334345	0.00000174386167143	0.00000043596533750	0.00000225248784494
0.00000120650897070	0.00000113553785878	0.00000056776882727	0.00000482603567854	0.00000028388451575	0.00000212913342564
0.00000249689282738	0.00000117908831744	0.00000492442745096	0.00000055486498512	0.00000263560909159	0.00000187266949506
0.00000142415357067	0.00000061035148734	0.00000162760409151	0.00000013563360540	0.00000088161899877	0.00000020345044567
0.00000092879593445	0.00000072976809409	0.00000092879577751	0.00000099513833865	0.00000205661947385	0.00000179124922928
0.00000025972398751	0.00000389586111887	0.00000025972415079	0.00000194793060025	0.00000188299941969	0.00000142848246196
0.00000165303539710	0.00000158945710934	0.00000050862621741	0.00000127156583988	0.00000133514412764	0.00000127156583988
0.00000118333474957	0.00000031140377083	0.00000012456145578	0.00000018684240264	0.00000024912317432	0.00000174386151956
0.00000140380868413	0.00000067138662837	0.00000128173837163	0.00000067138680913	0.00000079345712163	0.00000225830087163
0.00000053854540326	0.00000173531317286	0.00000059838397787	0.00000239353544615	0.00000107709108571	0.00000011967668389
0.00000082162700782	0.00000011737520494	0.00000046950129746	0.00000340388361840	0.00000152587900179	0.00000023475069650
0.00000034548191848	0.00000126676749190	0.00000092128527933	0.00000264869555793	0.00000241837401754	0.00000138192796801
0.00000045211236894	0.00000067816850320	0.00000045211236894	0.00000011302796671	0.00000124330863800	0.00000101725250374
0.00000177556828455	0.00000233043334137	0.00000177556828455	0.00000077681118228	0.00000055486515955	0.00000011097290863
0.00000043596550674	0.00000283377521656	0.00000196184441299	0.00000087193090853	0.00000141688766076	0.00000054495685719
0.00000085663387903	0.00000074955444333	0.00000214158432272	0.00000074955465754	0.00000182034687246	0.00000117787154351
