-nan	-nan	-nan	-nan	-nan	-nan
0.00000009536742969	0.00000047683716016	0.00000009536742969	0.00000047683715625	0.00000000000000195	0.00000019073486524
0.00000019073486257	0.00000047683715749	0.00000019073486399	0.00000019073486257	0.00000028610229563	0.00000000000000071
0.00000000000000521	0.00000044504800911	0.00000019073486849	0.00000038146973177	0.00000057220459505	0.00000076293944791
0.00000009536743910	0.00000133514403551	0.00000038146971910	0.00000076293944566	0.00000019073485582	0.00000019073485582
0.00000022888184475	0.00000045776366306	0.00000061035157131	0.00000053405762600	0.00000007629393650	0.00000030517577244
0.00000095367430670	0.00000012715656581	0.00000063578286789	0.00000025431316075	0.00000082651775060	0.00000006357827805
0.00000043596540605	0.00000087193079931	0.00000010899135471	0.00000054495674797	0.00000010899135471	0.00000021798269663
0.00000028610229830	0.00000009536742827	0.00000057220459322	0.00000038146972319	0.00000009536743502	0.00000066757202486
0.00000101725261348	0.00000059339734311	0.00000016954209138	0.00000050862629277	0.00000008477105966	0.00000101725259485
0.00000022888182187	0.00000038146974063	0.00000083923341251	0.00000022888182187	0.00000068664549374	0.00000076293943906
0.00000006935811414	0.00000027743251045	0.00000013871624625	0.00000048550694267	0.00000055486507478	0.00000131780452790
0.00000031789141760	0.00000031789141760	0.00000146230063969	0.00000012715655432	0.00000006357830896	0.00000025431317224
0.00000000000002383	0.00000011737532431	0.00000011737527665	0.00000058687647857	0.00000176062948338	0.00000011737527665
0.00000087193082976	0.00000065394812887	0.00000054495672604	0.00000141688752962	0.00000076293947931	0.00000010899137664
0.00000040690106990	0.00000010172528865	0.00000030517580948	0.00000040690106990	0.00000010172528865	0.00000264485674260
0.00000162124636791	0.00000123977658131	0.00000000000003002	0.00000019073489330	0.00000038146969654	0.00000038146969654
0.00000000000003160	0.00000008975755112	0.00000026927271656	0.00000098733337833	0.00000152587893785	0.00000116684860697
0.00000008477108335	0.00000127156578821	0.00000093248152082	0.00000169542097394	0.00000050862626908	0.00000050862633508
0.00000072278471081	0.00000152587887199	0.00000064247536320	0.00000184711660498	0.00000120464120752	0.00000112433179140
0.00000083923343382	0.00000160217281618	0.00000061035159789	0.00000000000003539	0.00000099182125368	0.00000160217288695
0.00000130789616895	0.00000108991346806	0.00000036330446508	0.00000029064363760	0.00000072660896657	0.00000021798273730
0.00000166459520779	0.00000013871630154	0.00000055486509415	0.00000020807435897	0.00000013871630154	0.00000124844634051
0.00000086245325665	0.00000179124911263	0.00000106148094008	0.00000013268508410	0.00000092879581779	0.00000013268516047
0.00000171661373057	0.00000089009598968	0.00000114440914073	0.00000197092688161	0.00000178019209625	0.00000025431311208
0.00000042724613343	0.00000000000003968	0.00000018310550843	0.00000073242191468	0.00000061035152282	0.00000085449214782
0.00000046950116585	0.00000000000003607	0.00000046950116585	0.00000023475056489	0.00000129112834136	0.00000246488127402
0.00000214753324915	0.00000135633683187	0.00000022605610794	0.00000079119644359	0.00000011302809345	0.00000056514036196
0.00000163487023944	0.00000196184432529	0.00000130789618810	0.00000054495673498	0.00000032697406860	0.00000141688753855
0.00000031569907523	0.00000000000000882	0.00000136802937304	0.00000168372843946	0.00000073663120494	0.00000073663120494
0.00000132242838447	0.00000101725260322	0.00000122070312405	0.00000111897786364	0.00000020345052178	0.00000071207682197
0.00000059066279600	0.00000049221900843	0.00000049221900843	0.00000009844379399	0.00000068910660924	0.00000383930822214
0.00000076293946645	0.00000305175779918	0.00000076293943980	0.00000038146971324	0.00000066757203481	0.00000066757200816
0.00000138716266185	0.00000092477507489	0.00000009247752928	0.00000064734258610	0.00000027743250860	0.00000018495503875
0.00000053854547041	0.00000080781821857	0.00000143612134944	0.00000089757580129	0.00000116684854945	0.00000197466679394
0.00000156947541476	0.00000052315851381	0.00000034877235310	0.00000130789623703	0.00000043596537012	0.00000226702005762
0.00000118679466775	0.00000203450517123	0.00000220404727192	0.00000127156579231	0.00000254313147331	0.00000067816843988
0.00000206199856421	0.00000000000004225	0.00000057735962840	0.00000107223918917	0.00000156711891894	0.00000000000004225
0.00000024092820124	0.00000128495061077	0.00000072278479219	0.00000176680710748	0.00000008030936900	0.00000208804486620
0.00000054775145399	0.00000187800475595	0.00000031300074954	0.00000125200325687	0.00000039125094986	0.00000023475054922
0.00000320434575926	0.00000015258783449	0.00000091552728762	0.00000236511236082	0.00000137329095949	0.00000007629400145
0.00000044659864396	0.00000081876423085	0.00000163752852201	0.00000022329929182	0.00000126536305574	0.00000074433123409
0.00000036330456578	0.00000232514874524	0.00000261579247500	0.00000007266096458	0.00000138055716994	0.00000174386167143
0.00000078068229918	0.00000092262452302	0.00000021291340384	0.00000163233550605	0.00000014194215576	0.00000106456674686
0.00000083229751353	0.00000041614872091	0.00000013871633590	0.00000117908817404	0.00000145652084585	0.00000069358139272
0.00000013563360540	0.00000040690096651	0.00000027126743627	0.00000210232197345	0.00000081380215849	0.00000189887145262
0.00000079611065523	0.00000046439784952	0.00000192393435157	0.00000072976825102	0.00000000000007847	0.00000046439800646
0.00000259724077313	0.00000181806856568	0.00000084410314310	0.00000012986195294	0.00000116875839281	0.00000006493109892
0.00000082651765621	0.00000044504792965	0.00000152587882158	0.00000063578279293	0.00000031789152348	0.00000114440909501
0.00000168158092304	0.00000143245766114	0.00000024912299915	0.00000099649243452	0.00000168158092304	0.00000168158092304
0.00000122070321538	0.00000115966787837	0.00000219726571538	0.00000262451180913	0.00000091552743413	0.00000018310537837
0.00000137628302812	0.00000155579819356	0.00000083773734566	0.00000119676786267	0.00000155579819356	0.00000113692947419
0.00000164325430227	0.00000058687640686	0.00000011737520494	0.00000082162719891	0.00000129112840083	0.00000035212580590
0.00000103644614756	0.00000080612460716	0.00000046064278671	0.00000253353488576	0.00000092128527933	0.00000046064259065
0.00000271267351069	0.00000033908410097	0.00000022605623468	0.00000056514043607	0.00000022605623468	0.00000079119657033
0.00000188654109045	0.00000144264904500	0.00000088778419364	0.00000155362205636	0.00000233043313590	0.00000044389214819
0.00000043596550674	0.00000043596529683	0.00000163487036165	0.00000021798259594	0.00000087193090853	0.00000174386171210
0.00000299821809465	0.00000267698064439	0.00000085663387903	0.00000085663366482	0.00000010707911439	0.00000074955444333
0.00000115756319901	0.00000252559278159	0.00000294652467530	0.00000115756319901	0.00000294652489366	0.00000147326228306
0.00000072414581043	0.00000144829195440	0.00000031034836330	0.00000175863998416	0.00000000000011118	0.00000124139311966
0.00000132242849853	0.00000111897775146	0.00000040690115479	0.00000081380197021	0.00000010172514730	0.00000356038400146
0.00000090051881376	0.00000190109491575	0.00000220126804532	0.00000530305467442	0.00000200115277893	0.00000010005774819
0.00000009844391721	0.00000019688771761	0.00000019688748400	0.00000305175792930	0.00000108288192124	0.00000108288168763
0.00000280955469295	0.00000048440588342	0.00000067816828422	0.00000096881188541	0.00000106569308581	0.00000135633668700
0.00000038146960630	0.00000171661364927	0.00000104904162779	0.00000047683703794	0.00000286102282896	0.00000038146960630
