-nan	-nan	-nan	-nan	-nan	-nan
0.00000000000000195	0.00000000000000195	0.00000009536742969	0.00000000000000195	0.00000009536743359	0.00000009536743359
0.00000009536743093	0.00000000000000071	0.00000009536743235	0.00000009536743235	0.00000009536743235	0.00000009536743093
0.00000006357829297	0.00000006357828255	0.00000000000000521	0.00000000000000521	0.00000006357828255	0.00000000000000521
0.00000009536742418	0.00000000000000746	0.00000009536742418	0.00000000000000746	0.00000009536743910	0.00000000000000746
0.00000000000000881	0.00000007629393650	0.00000000000000881	0.00000000000000881	0.00000007629395412	0.00000007629395412
0.00000000000000971	0.00000012715656581	0.00000006357829747	0.00000000000000971	0.00000006357827805	0.00000000000000971
0.00000000000000426	0.00000010899135471	0.00000010899135471	0.00000010899134618	0.00000010899134618	0.00000010899134618
0.00000000000000338	0.00000000000000338	0.00000000000000338	0.00000009536743502	0.00000009536743502	0.00000000000000338
0.00000000000000932	0.00000000000000932	0.00000008477104103	0.00000008477104103	0.00000008477105966	0.00000000000000932
0.00000015258790469	0.00000000000001407	0.00000000000001407	0.00000000000001407	0.00000000000001407	0.00000000000001407
0.00000006935811414	0.00000000000001796	0.00000006935811414	0.00000006935811414	0.00000000000001796	0.00000006935811414
0.00000006357830896	0.00000006357830896	0.00000012715659672	0.00000000000002120	0.00000000000002120	0.00000006357830896
0.00000011737532431	0.00000011737527665	0.00000011737527665	0.00000000000002383	0.00000000000002383	0.00000011737532431
0.00000010899132426	0.00000000000002619	0.00000010899137664	0.00000000000002619	0.00000000000002619	0.00000010899137664
0.00000000000002823	0.00000010172528865	0.00000000000002823	0.00000000000002823	0.00000020345054907	0.00000000000002823
0.00000000000003002	0.00000009536746166	0.00000009536746166	0.00000009536746166	0.00000000000003002	0.00000009536746166
0.00000000000003160	0.00000000000003160	0.00000008975761432	0.00000000000003160	0.00000008975761432	0.00000008975761432
0.00000008477108335	0.00000000000003300	0.00000000000003300	0.00000008477108335	0.00000000000003300	0.00000008477108335
0.00000008030938186	0.00000008030945037	0.00000008030938186	0.00000008030945037	0.00000008030945037	0.00000016061886649
