118	3.00926e-06	2.33015e-06
119	3.08386e-06	2.83405e-06
120	3.91236e-06	2.4882e-06
121	3.87348e-06	2.34771e-06
122	3.17632e-06	2.29967e-06
123	5.13329e-06	4.09517e-06
124	2.98824e-06	1.72202e-06
125	3.41866e-06	2.29099e-06
126	2.46899e-06	1.2359e-06
127	3.07618e-06	2.31164e-06
128	inf	-nan
129	inf	-nan
130	inf	-nan
131	inf	-nan
132	inf	-nan
133	inf	-nan
134	inf	-nan
135	inf	-nan
136	inf	-nan
137	inf	-nan
138	inf	-nan
139	inf	-nan
140	inf	-nan
141	inf	-nan
142	inf	-nan
143	inf	-nan
144	inf	-nan
145	inf	-nan
146	inf	-nan
147	inf	-nan
148	inf	-nan
149	inf	-nan
150	inf	-nan
151	inf	-nan
152	inf	-nan
153	inf	-nan
154	inf	-nan
155	inf	-nan
156	inf	-nan
157	inf	-nan
158	inf	-nan
159	inf	-nan
160	inf	-nan
161	inf	-nan
162	inf	-nan
163	inf	-nan
164	inf	-nan
165	inf	-nan
166	inf	-nan
167	inf	-nan
168	inf	-nan
169	inf	-nan
170	inf	-nan
171	inf	-nan
172	inf	-nan
173	inf	-nan
174	inf	-nan
175	inf	-nan
176	inf	-nan
177	inf	-nan
178	inf	-nan
179	inf	-nan
180	inf	-nan
181	inf	-nan
182	inf	-nan
183	inf	-nan
184	inf	-nan
185	inf	-nan
186	inf	-nan
187	inf	-nan
188	inf	-nan
189	inf	-nan
190	inf	-nan
191	inf	-nan
192	inf	-nan
193	inf	-nan
194	inf	-nan
195	inf	-nan
196	inf	-nan
197	inf	-nan
198	inf	-nan
199	inf	-nan
200	inf	-nan
